Paper,Reviewer,Decision,Review
An RVE procedure for micromechanical prediction of mechanical behavior of dual-phase steel,Hatch C.,True,The best thing I have ever read
Mitigating Water Absorption in Waveguides Made from Unannealed PECVD SiO2,Noyce S.G.,True,The best thing I have ever read
Mitigating Water Absorption in Waveguides Made from Unannealed PECVD SiO2,Webb D.,True,Not bad at all
Mitigating Water Absorption in Waveguides Made from Unannealed PECVD SiO2,Sanchez D.,False,Meh
Multiplexed efficient on-chip sample preparation and sensitive amplification-free detection of Ebola virus,Fronk Z.,True,The best thing I have ever read
Multiplexed efficient on-chip sample preparation and sensitive amplification-free detection of Ebola virus,Nelson T.W.,False,I fell asleep while reading
Multiplexed efficient on-chip sample preparation and sensitive amplification-free detection of Ebola virus,Hales Swift S.,True,Interesting
Semi-empirical Model for Fire Spread in Shrubs with Spatially-Defined Fuel Elements and Flames,Guo C.,True,The best thing I have ever read
Semi-empirical Model for Fire Spread in Shrubs with Spatially-Defined Fuel Elements and Flames,Wu R.,True,Not bad at all
Semi-empirical Model for Fire Spread in Shrubs with Spatially-Defined Fuel Elements and Flames,Linn R.R.,True,Not bad at all
Using vegetation management and LiDAR-derived tree height data to improve outage predictions for electric utilities,Akamine M.,True,The best thing I have ever read
Using vegetation management and LiDAR-derived tree height data to improve outage predictions for electric utilities,Moore K.R.,True,Interesting
Using vegetation management and LiDAR-derived tree height data to improve outage predictions for electric utilities,Gallacher J.R.,True,Not bad at all
Measurement-Directed Reduction of Dynamic Models in Power Systems,Fish D.,True,The best thing I have ever read
Measurement-Directed Reduction of Dynamic Models in Power Systems,Dwivedi V.H.,True,Not bad at all
Measurement-Directed Reduction of Dynamic Models in Power Systems,Neilsen T.B.,False,Is this a joke?
Pathology-targeted cell delivery via injectable micro-scaffold capsule mediated by endogenous TGase,Qian Z.,True,Interesting
Pathology-targeted cell delivery via injectable micro-scaffold capsule mediated by endogenous TGase,Sun W.,True,Not bad at all
Pathology-targeted cell delivery via injectable micro-scaffold capsule mediated by endogenous TGase,Jensen B.D.,False,Meh
Microstructure Correlation with Formability for Biaxial Stretching of Magnesium Alloy AZ31B at Mildly Elevated Temperatures,Bong H.J.,True,Interesting
Microstructure Correlation with Formability for Biaxial Stretching of Magnesium Alloy AZ31B at Mildly Elevated Temperatures,Rupp M.,True,Interesting
Microstructure Correlation with Formability for Biaxial Stretching of Magnesium Alloy AZ31B at Mildly Elevated Temperatures,Bilodeau R.A.,True,The best thing I have ever read
Tuning Ferritin's band gap through mixed metal oxide nanoparticle formation,Amin M.N.,True,Interesting
Tuning Ferritin's band gap through mixed metal oxide nanoparticle formation,Buck D.C.,True,The best thing I have ever read
Tuning Ferritin's band gap through mixed metal oxide nanoparticle formation,de Moura Oliveira P.B.,True,Not bad at all
Permanganate-based synthesis of manganese oxide nanoparticles in ferritin,Mathies R.A.,True,Interesting
Permanganate-based synthesis of manganese oxide nanoparticles in ferritin,Stowers K.J.,True,The best thing I have ever read
Permanganate-based synthesis of manganese oxide nanoparticles in ferritin,Barrett L.K.,True,Not bad at all
"Pseudo-singleton pattern and agnostic business layer for multi-engineer, synchronous, heterogeneous CAD",Red E.,False,I fell asleep while reading
"Pseudo-singleton pattern and agnostic business layer for multi-engineer, synchronous, heterogeneous CAD",Hepworth A.I.,True,Not bad at all
"Pseudo-singleton pattern and agnostic business layer for multi-engineer, synchronous, heterogeneous CAD",Sandberg R.,True,Interesting
Thermal characterization of natural and synthetic spider silks by both the 3ω and transient electrothermal methods,York G.E.,False,Meh
Thermal characterization of natural and synthetic spider silks by both the 3ω and transient electrothermal methods,Scheibel R.S.,True,The best thing I have ever read
Thermal characterization of natural and synthetic spider silks by both the 3ω and transient electrothermal methods,Hurley D.,True,The best thing I have ever read
Fundamental Principles of Tremor Propagation in the Upper Limb,Wisco J.,True,The best thing I have ever read
Fundamental Principles of Tremor Propagation in the Upper Limb,Fredrickson A.,True,The best thing I have ever read
Fundamental Principles of Tremor Propagation in the Upper Limb,Hirons E.,True,The best thing I have ever read
Thick rigidly foldable origami mechanisms based on synchronized offset rolling contact elements,Badger J.C.,True,Not bad at all
Thick rigidly foldable origami mechanisms based on synchronized offset rolling contact elements,Hyatt P.,False,I would not even use it as toilet paper
Thick rigidly foldable origami mechanisms based on synchronized offset rolling contact elements,Ames D.C.,True,Interesting
Planning and Analyzing Experiments with Models that Distinguish Between Replicates and Repeats,Upadhyay P.,True,Not bad at all
Planning and Analyzing Experiments with Models that Distinguish Between Replicates and Repeats,Hovanski Y.,True,The best thing I have ever read
Planning and Analyzing Experiments with Models that Distinguish Between Replicates and Repeats,Shamsabadi A.,False,Nothing makes sense
"A Geometrically Exact Isogeometric Blended Shell: Formulation, Benchmarking, and Automotive Application",Brown N.,True,The best thing I have ever read
"A Geometrically Exact Isogeometric Blended Shell: Formulation, Benchmarking, and Automotive Application",Machekposhti D.F.,True,Interesting
"A Geometrically Exact Isogeometric Blended Shell: Formulation, Benchmarking, and Automotive Application",Bruening D.A.,True,Interesting
Design and Evaluation of Adverb Palette: A GUI for Selecting Tradeoffs in Multi-objective Optimization Problems,Adams J.A.,True,Not bad at all
Design and Evaluation of Adverb Palette: A GUI for Selecting Tradeoffs in Multi-objective Optimization Problems,Kramer I.,True,The best thing I have ever read
Design and Evaluation of Adverb Palette: A GUI for Selecting Tradeoffs in Multi-objective Optimization Problems,Rice M.,False,Meh
Haptic Shape-Based Management of Robot Teams in Cordon and Patrol,Cope M.,True,Not bad at all
Haptic Shape-Based Management of Robot Teams in Cordon and Patrol,Craddock T.J.A.,False,Nothing makes sense
Haptic Shape-Based Management of Robot Teams in Cordon and Patrol,Taysom B.S.,True,Not bad at all
Ground-based 3D radar imaging of trees using a 2D synthetic aperture,Guo Z.,True,The best thing I have ever read
Ground-based 3D radar imaging of trees using a 2D synthetic aperture,Petersen S.L.,True,The best thing I have ever read
Ground-based 3D radar imaging of trees using a 2D synthetic aperture,Crandall J.W.,True,Interesting
Overview of estimation methods for industrial dynamic systems,Hyatt P.,True,The best thing I have ever read
Overview of estimation methods for industrial dynamic systems,Boaventura-Cunha J.,False,I would not even use it as toilet paper
Overview of estimation methods for industrial dynamic systems,Ellingson G.,True,The best thing I have ever read
Reservoir sustainability and sediment management,Hedengren J.,True,The best thing I have ever read
Reservoir sustainability and sediment management,Guillou J.,True,The best thing I have ever read
Reservoir sustainability and sediment management,El Asmar M.,False,Meh
Infrastructure Project Scope Definition Using Project Definition Rating Index,Saftner D.A.,True,The best thing I have ever read
Infrastructure Project Scope Definition Using Project Definition Rating Index,Chapman S.C.,True,The best thing I have ever read
Infrastructure Project Scope Definition Using Project Definition Rating Index,Hughes A.,True,Not bad at all
Evaluation of stochastic particle dispersion modeling in turbulent round jets,Vaughn A.B.,True,Not bad at all
Evaluation of stochastic particle dispersion modeling in turbulent round jets,Ganguly R.,True,Not bad at all
Evaluation of stochastic particle dispersion modeling in turbulent round jets,Tate Fanning D.,True,Interesting
Effect of tool geometry and process parameters on mechanical properties of friction stir spot welded dissimilar aluminum alloys,Jensen R.R.,True,Interesting
Effect of tool geometry and process parameters on mechanical properties of friction stir spot welded dissimilar aluminum alloys,Schmidt H.,True,Not bad at all
Effect of tool geometry and process parameters on mechanical properties of friction stir spot welded dissimilar aluminum alloys,Bjørkevoll K.,True,The best thing I have ever read
Nonparametric Tree-Based Predictive Modeling of Storm Outages on an Electric Distribution Network,Hardman M.A.,True,Not bad at all
Nonparametric Tree-Based Predictive Modeling of Storm Outages on an Electric Distribution Network,Boaventura-Cunha J.,True,Not bad at all
